real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
107,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
108,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
109,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
110,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
111,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
112,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
113,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
114,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
115,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
116,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
117,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
118,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
119,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
120,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
121,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
122,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
123,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
124,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
125,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
126,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
127,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
128,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
129,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
130,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
131,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
132,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
133,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
134,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
135,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
136,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
137,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
138,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
139,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
140,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
141,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
142,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
143,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
144,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
145,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
146,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
147,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
148,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
149,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
150,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
151,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
152,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
153,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
154,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
155,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
156,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
157,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
158,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
159,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
160,0.0054727048843891089314,0.0047886167738404707486,0.0028731700643042823624,0.001094540976877821873,0.0005472704884389109365,6.8408811054863867063e-05,0,0,0,0,0.0006654835847382430938,0.0017746228926353150614,0.0031055900621118010321,0.0033274179236912155774,0.0016637089618456077887,0.0006654835847382430938,0.00062111801242236027148,0.00059893522626441886032,0,0.00011764705882352941501,0.00058823529411764700729,0.0017647058823529412387,0.0029411764705882352533,0.0035294117647058824774,0.0041176470588235297016,0.0038235294117647060895,0.0035294117647058824774
